Longitude,Latitude,Altitude
92.49870299,6.281089871,34952
92.50625609,6.277656643,34952
92.51380919,6.274223415,34952
92.52136229,6.27113351,34952
92.52891539,6.267700282,34960
92.53646849,6.264267054,34964
92.54402159,6.260833826,34964
92.55157469,6.257400598,34956
92.55912779,6.25396737,34952
92.5666809,6.250877464,34944
92.574234,6.247444236,34948
92.58247374,6.244011008,34952
92.59002684,6.24057778,34956
92.59757994,6.237144552,34964
92.60513304,6.233711324,34960
92.61268614,6.230278096,34956
92.62023924,6.226844868,34964
92.62779234,6.22341164,34972
92.63534545,6.219978412,34960
92.64289855,6.216545184,34960
92.65045165,6.213111956,34960
92.65800475,6.209678728,34960
92.66624449,6.2062455,34956
92.67379759,6.202812272,34968
92.68135069,6.199379044,34964
92.68890379,6.195945816,34960
92.69645689,6.192512588,34968
92.70401,6.18907936,34968
92.7115631,6.185646132,34968
92.71980284,6.182212904,34968
92.72735594,6.178779676,34976
92.73490904,6.175346448,34976
92.74246214,6.17191322,34976
92.75001524,6.168479992,34976
92.75756834,6.165046764,34980
92.76580809,6.161613536,34988
92.77336119,6.158180308,34988
92.78091429,6.15474708,34988
92.78846739,6.151313852,34992
92.79602049,6.147880624,34992
92.80357359,6.144447396,34992
92.81181334,6.141014168,34996
92.81936646,6.13758094,34996
92.82691956,6.134147712,34996
92.83447266,6.130714484,34996
92.84202576,6.127281256,35000
92.8502655,6.123848028,35000
92.8578186,6.1204148,35008
92.8653717,6.116981572,35004
92.8729248,6.113548344,35008
92.8804779,6.110115116,35012
92.88803101,6.106681888,35016
92.89558411,6.10324866,35012
92.90382385,6.099815432,35016
92.91137695,6.096382204,35016
92.91893005,6.092948976,35012
92.92648315,6.089515748,35008
92.93403625,6.08608252,35000
92.94158935,6.082649292,35008
92.94914245,6.079216064,35004
92.9573822,6.075782836,35000
92.9649353,6.072349608,35000
92.9724884,6.06891638,34996
92.9800415,6.065483152,34992
92.9875946,6.062049924,34992
92.9951477,6.058616696,34988
93.0027008,6.055183468,34980
93.0102539,6.05175024,34976
93.01849365,6.048317012,34972
93.02604675,6.044883784,34968
93.03359985,6.041450556,34964
93.04115295,6.038017328,34964
93.04870605,6.0345841,34964
93.05625915,6.031150872,34960
93.06381225,6.027717644,34964
93.07136535,6.024284416,34964
93.07891845,6.020851188,34960
93.0871582,6.01741796,34964
93.0947113,6.013984732,34964
93.1022644,6.010551504,34972
93.1098175,6.007118276,34976
93.1173706,6.003685048,34980
93.1249237,6.000595143,34972
93.1324768,5.997161915,34968
93.1400299,5.993728687,34968
93.14826965,5.990295459,34964
93.15582275,5.986862231,34968
93.16337585,5.983429003,34956
93.17092895,5.980339098,34964
93.17848205,5.97690587,34964
93.18603515,5.973472642,34964
93.1942749,5.970039414,34964
93.201828,5.966949509,34964
93.2093811,5.963516281,34968
93.2169342,5.960083053,34972
93.2244873,5.956649825,34972
93.23272705,5.95355992,34968
93.24028015,5.950126692,34964
93.24783325,5.946693464,34968
93.25538635,5.943260236,34964
93.26293945,5.939827008,34964
93.27117919,5.936737102,34964
93.27873229,5.933303874,34972
93.2862854,5.929870646,34972
93.2938385,5.926437418,34980
93.3013916,5.92300419,34984
93.3089447,5.919914285,34980
93.3164978,5.916481057,34980
93.32473754,5.913047829,34988
93.33229064,5.909614601,34988
93.33984374,5.906524696,34992
93.34739684,5.903091468,34992
93.35494995,5.89965824,34992
93.36250305,5.896225012,34992
93.37074279,5.892791784,34988
93.37829589,5.889358556,34980
93.38584899,5.886268651,34980
93.39340209,5.882835423,34980
93.40095519,5.879402195,34972
93.40850829,5.875968967,34972
93.41674804,5.872535739,34972
93.42430114,5.869445834,34964
93.43185424,5.866012606,34960
93.43940734,5.862579378,34960
93.44696044,5.85914615,34960
93.45451354,5.855712922,34960
93.46275329,5.852623016,34968
93.47030639,5.849189788,34972
93.47785949,5.84575656,34968
93.48541259,5.842323332,34964
93.49296569,5.838890104,34968
93.50120544,5.835456876,34972
93.50875854,5.832023648,34972
93.51631164,5.82859042,34972
93.52386474,5.825500515,34960
93.53141784,5.822067287,34960
93.53965758,5.818634059,34964
93.54721069,5.815200831,34964
93.55476379,5.811767603,34956
93.56231689,5.808334375,34956
93.57055663,5.804901147,34952
93.57810973,5.801467919,34948
93.58566283,5.798034691,34952
93.59390258,5.794601463,34952
93.60145568,5.791511558,34952
93.60900878,5.78807833,34956
93.61656188,5.784645102,34956
93.62480163,5.781211874,34960
93.63235473,5.777778646,34960
93.63990783,5.774345418,34960
93.64814757,5.77091219,34960
93.65570067,5.767478962,34964
93.66325377,5.764045734,34968
93.67149352,5.760612506,34968
93.67904662,5.757179278,34968
93.68659972,5.75374605,34972
93.69483947,5.750312822,34976
93.70239257,5.746879594,34976
93.70994567,5.743446366,34976
93.71818541,5.740013138,34976
93.72573852,5.73657991,34980
93.73329162,5.733146682,34984
93.74153136,5.729713454,34988
93.74908446,5.726280226,34988
93.75732421,5.722846998,34984
93.76487731,5.71941377,34988
93.77243041,5.715980542,34992
93.78067016,5.712547314,34988
93.78822326,5.709114086,34996
93.79577636,5.705680858,34992
93.8040161,5.70224763,34992
93.8115692,5.698814402,34996
93.81980895,5.695381174,35000
93.82736205,5.691947946,34996
93.83491515,5.688514718,35000
93.8431549,5.68508149,35008
93.850708,5.681648262,35004
93.8582611,5.677871711,35008
93.86650084,5.674438483,35008
93.87405394,5.671005255,35004
93.88229369,5.667572027,35000
93.88984679,5.664138799,35000
93.89739989,5.660705571,35000
93.90563964,5.657272343,35000
93.91319274,5.653839115,34996
93.92074584,5.650405887,34996
93.92898558,5.646972659,34996
93.93653868,5.643539431,35000
93.94409178,5.640106203,35000
93.95233153,5.636672975,35000
93.95988463,5.633239747,35008
93.96743773,5.629806519,35008
93.97567748,5.626373291,35012
93.98323058,5.622940158,35012
93.99078368,5.61950693,35016
93.99902342,5.616073702,35008
94.00657652,5.612640474,35008
94.01412963,5.609207246,35004
94.02236937,5.605774018,35000
94.02992247,5.60234079,35000
94.03747557,5.598907562,34996
94.04571532,5.595474334,34992
94.05326842,5.592041106,34996
94.06082152,5.588607878,34992
94.06837462,5.58517465,34996
94.07661437,5.581741422,34992
94.08416747,5.578308194,34996
94.09172057,5.574874966,34988
94.09927367,5.571441738,34992
94.10751341,5.56800851,34984
94.11506651,5.564575282,34984
94.12261961,5.561142054,34980
94.13017271,5.557708826,34976
94.13841246,5.554275598,34976
94.14596556,5.55084237,34972
94.15351866,5.547409142,34972
94.16107176,5.543975914,34968
94.16931151,5.540542686,34964
94.17686461,5.537109458,34960
94.18441771,5.534019552,34960
94.19265746,5.530586324,34952
94.20021056,5.527153096,34948
94.20776366,5.523719868,34956
94.21531676,5.52028664,34952
94.22355652,5.516853412,34964
94.23110962,5.513420184,34964
94.23866272,5.509986956,34960
94.24621582,5.506553728,34960
94.25445557,5.5031205,34956
94.26200867,5.499687272,34956
94.26956177,5.496254044,34956
94.27711487,5.492820816,34960
94.28535461,5.489387588,34952
94.29290771,5.48595436,34956
94.30046081,5.482521132,34948
94.30801392,5.479087904,34952
94.31625366,5.475654676,34944
94.32380676,5.472221448,34940
94.33135986,5.46878822,34944
94.33959961,5.465354992,34948
94.34715271,5.461921764,34948
94.35470581,5.458488536,34948
94.36225891,5.455055308,34948
94.37049866,5.45162208,34952
94.37805176,5.448188852,34956
94.38560486,5.444755624,34960
94.3938446,5.441322396,34964
94.4013977,5.437889168,34964
94.4089508,5.43445594,34972
94.41719055,5.431022712,34972
94.42474365,5.427589484,34976
94.43229675,5.424156256,34972
94.43984985,5.420723028,34976
94.4480896,5.4172898,34976
94.4556427,5.413856572,34980
94.4631958,5.410080022,34984
94.47143554,5.406646794,34992
94.47898864,5.403213566,34992
94.48654175,5.399780338,34996
94.49409485,5.39634711,34992
94.50233459,5.392913882,34988
94.50988769,5.389480654,34988
94.51744079,5.386047426,34988
94.52568054,5.382614198,34992
94.53323364,5.37918097,34988
94.54078674,5.375747742,34988
94.54833984,5.372314514,34984
94.55657959,5.368881286,34980
94.56413269,5.365448058,34984
94.57168579,5.36201483,34984
94.57992553,5.358581602,34984
94.58747863,5.355148374,34980
94.59503173,5.351715146,34976
94.60258483,5.348281918,34988
94.61082458,5.34484869,34988
94.61837768,5.341415462,34984
94.62593078,5.337982234,34980
94.63348388,5.334549006,34980
94.64172363,5.331115778,34972
94.64927673,5.32768255,34976
94.65682983,5.323905999,34980
94.66438293,5.320472771,34988
94.67262268,5.317039543,34992
94.68017578,5.313606315,34996
94.68772888,5.310173087,35000
94.69528198,5.306739859,35000
94.70352172,5.303306631,34996
94.71107482,5.299873403,34992
94.71862792,5.296440175,34988
94.72618102,5.293006947,34984
94.73373413,5.289573719,34980
94.74197387,5.286140491,34980
94.74952697,5.282707263,34976
94.75708007,5.279274035,34972
94.76463317,5.275840807,34968
94.77218627,5.272407579,34968
94.78042602,5.268974351,34968
94.78797912,5.265541123,34968
94.79553222,5.262107895,34964
94.80308532,5.258674667,34964
94.81063842,5.255241439,34968
94.81887817,5.251808211,34968
94.82643127,5.248374983,34968
94.83398437,5.244941755,34964
94.84153747,5.241508527,34964
94.84909057,5.238075299,34964
94.85733032,5.234642071,34964
94.86488342,5.231208843,34968
94.87243652,5.227775615,34964
94.87998962,5.224342387,34964
94.88822936,5.220909159,34960
94.89578246,5.217132608,34960
94.90333556,5.21369938,34960
94.91088866,5.210266152,34964
94.91844176,5.206832924,34968
94.92668151,5.203399696,34964
94.93423461,5.199966468,34964
94.94178771,5.19653324,34964
94.94934081,5.193100012,34964
94.95758056,5.189666784,34968
94.96513366,5.186233556,34968
94.97268676,5.182800328,34968
94.98023986,5.179023777,34976
94.98779296,5.175590549,34976
94.99603271,5.172157321,34980
95.00358581,5.168724093,34980
95.01113891,5.165290865,34980
95.01869201,5.161857637,34988
95.02693175,5.158424409,34996
95.03448485,5.154991181,35000
95.04203795,5.151557953,34996
95.04959106,5.148124725,34996
95.05714416,5.144348174,35004
95.06469726,5.140914946,35008
95.072937,5.137481718,35012
95.0804901,5.13404849,35012
95.0880432,5.130615262,35012
95.0955963,5.127182034,35008
95.1031494,5.123748806,35012
95.1107025,5.120315578,35012
95.11825561,5.11688235,35016
95.12580871,5.113449122,35012
95.13404845,5.110015894,35008
95.14160155,5.106582666,35008
95.14915465,5.103149438,35004
95.15670775,5.09971621,35000
95.16426085,5.096282982,34996
95.17181395,5.092849754,34992
95.17936705,5.089416526,34988
95.18692016,5.085983298,34980
95.19447326,5.08255007,34968
95.20202636,5.079116842,34964
95.20957946,5.075683614,34960
95.21713256,5.072250386,34952
95.22468566,5.068817158,34948
95.2329254,5.06538393,34952
95.2404785,5.061950702,34940
95.2480316,5.058517474,34936
95.25558471,5.055084246,34940
95.26313781,5.051651018,34944
95.27069091,5.04821779,34944
95.27824401,5.044784562,34944
95.28579711,5.041351334,34940
95.29335021,5.037918106,34940
95.30090331,5.034484878,34940
95.30845641,5.03105165,34944
95.31600951,5.027618422,34944
95.32356261,5.024185194,34948
95.33180236,5.020751966,34940
95.33935546,5.017318738,34948
95.34690856,5.01388551,34948
95.35446166,5.010452282,34952
95.36201476,5.007019054,34960
95.36956786,5.003585826,34964
95.37712096,5.000152598,34968
95.38467406,4.99671937,34972
95.39222716,4.993286142,34976
95.39978026,4.989852914,34984
95.40733336,4.986076364,34980
95.41488646,4.982643136,34980
95.42312621,4.979209908,34984
95.43067931,4.97577668,34988
95.43823241,4.972343452,34992
95.44578551,4.968910224,34984
95.45333861,4.965476996,34988
95.46089171,4.962043768,34988
95.46844481,4.95861054,34988
95.47599791,4.955177312,34992
95.48355101,4.951744084,34984
95.49110411,4.948310856,34984
95.49865721,4.944877628,34984
95.50621031,4.9414444,34976
95.51376341,4.938011172,34976
95.52131651,4.934577944,34972
95.52886961,4.931144716,34972
95.53642271,4.927711488,34976
95.54397582,4.923934937,34972
95.55152892,4.920501803,34968
95.55908202,4.917068575,34968
95.56663512,4.913635347,34968
95.57418822,4.910202119,34964
95.58174132,4.906768891,34968
95.58929442,4.903335663,34968
95.59753416,4.899902435,34968
95.60508726,4.896469207,34972
95.61264037,4.893035979,34964
95.62019347,4.889602751,34968
95.62774658,4.886169523,34960
95.63529968,4.882736295,34960
95.64285278,4.878959744,34968
95.65040588,4.875526516,34964
95.65795898,4.872093288,34968
95.66551208,4.86866006,34972
95.67306519,4.865226832,34968
95.68061829,4.861793604,34972
95.68817139,4.858360376,34972
95.69572449,4.854927148,34972
95.70327759,4.85149392,34980
95.71083069,4.848060692,34988
95.71838379,4.844627464,34984
95.72662353,4.840850914,34980
95.73417663,4.837417686,34980
95.74172974,4.833984458,34984
95.74928284,4.83055123,34980
95.75683594,4.827118002,34980
95.76438904,4.823684774,34976
95.77194214,4.820251546,34980
95.77949524,4.816818318,34984
95.78704834,4.813041767,34984
95.79460144,4.809608539,34980
95.80215454,4.806175311,34988
95.80970764,4.802742083,34988
95.81726074,4.799308855,34988
95.82481384,4.795875627,34984
95.83236694,4.792442399,34988
95.83992004,4.788665848,34984
95.84747314,4.78523262,34988
95.85571289,4.781799392,34984
95.86326599,4.778366164,34984
95.87081909,4.774932936,34984
95.87837219,4.771499708,34980
95.88592529,4.76806648,34980
95.89347839,4.764633252,34980
95.90103149,4.760856701,34988
95.90858459,4.757423473,34984
95.91613769,4.753990245,34992
95.92369079,4.750557017,34984
95.93124389,4.747123789,34988
95.93879699,4.743690561,34984
95.94635009,4.740257333,34988
95.95390319,4.736824105,34980
95.9614563,4.733047554,34984
95.9690094,4.729614326,34988
95.9765625,4.726181098,34988
95.9841156,4.72274787,34980
95.9916687,4.719314642,34984
95.9992218,4.715881414,34980
96.0067749,4.712448186,34980
96.014328,4.709014958,34988
96.0218811,4.70558173,34988
96.0294342,4.70180518,34988
96.0369873,4.698371952,34984
96.0445404,4.694938724,34980
96.0520935,4.691505496,34976
96.0596466,4.688072268,34976
96.0671997,4.68463904,34968
96.0747528,4.681205812,34972
96.0823059,4.677772584,34964
96.089859,4.673996033,34964
96.0974121,4.670562805,34968
96.1049652,4.667129577,34964
96.11251831,4.663696349,34960
96.12007141,4.660263121,34960
96.12762451,4.656829893,34960
96.13517761,4.653396665,34964
96.14273071,4.649620114,34960
96.15097045,4.646186886,34960
96.15852355,4.642753658,34964
96.16607665,4.63932043,34964
96.17362975,4.635887202,34964
96.18118286,4.632110651,34956
96.18873596,4.628677423,34964
96.19628906,4.625244195,34968
96.20384216,4.621810967,34960
96.21139526,4.618377739,34964
96.21894836,4.614944511,34964
96.22650146,4.61116796,34972
96.23405456,4.607734732,34976
96.24160766,4.604301504,34968
96.24916076,4.600868276,34972
96.25671386,4.597091726,34972
96.26426696,4.593658498,34972
96.27182006,4.59022527,34976
96.27937316,4.586792042,34980
96.28692626,4.583358814,34980
96.29447936,4.579582263,34980
96.30203246,4.576149035,34980
96.30958556,4.572715807,34988
96.31713866,4.569282579,34988
96.32469176,4.565849351,34984
96.33224487,4.5620728,34984
96.33979797,4.558639572,34976
96.34735107,4.555206344,34980
96.35490417,4.551773116,34976
96.36314391,4.548339888,34972
96.37069701,4.544563337,34972
96.37825011,4.541130109,34972
96.38580321,4.537696881,34980
96.39335631,4.534263653,34980
96.40090942,4.530487102,34980
96.40846252,4.527053874,34984
96.41601562,4.523620646,34980
96.42356872,4.520187418,34976
96.43112182,4.51675419,34980
96.43867492,4.51297764,34980
96.44622802,4.509544412,34984
96.45378112,4.506111184,34980
96.46133422,4.502677956,34980
96.46888732,4.498901405,34976
96.47644042,4.495468177,34976
96.48399352,4.492034949,34976
96.49154662,4.488601721,34980
96.49909972,4.485168493,34980
96.50665282,4.481391942,34972
96.51420592,4.477958714,34976
96.52244567,4.474525486,34972
96.52999877,4.470748935,34972
96.53755187,4.467315707,34964
96.54510497,4.463882479,34960
96.55265807,4.460449251,34968
96.56021117,4.4566727,34968
96.56776427,4.453239472,34972
96.57531737,4.449806244,34972
96.58287047,4.446029694,34972
96.59042357,4.442596466,34976
96.59797667,4.439163238,34980
96.60552977,4.43573001,34980
96.61308287,4.431953459,34980
96.62132262,4.428520231,34980
96.62887572,4.425087003,34976
96.63642882,4.421310452,34976
96.64398192,4.417877224,34980
96.65153502,4.414443996,34980
96.65908812,4.411010768,34980
96.66664122,4.407234217,34980
96.67419432,4.403800989,34980
96.68174742,4.400367761,34980
96.68930053,4.39659121,34988
96.69685363,4.393157982,34988
96.70509337,4.389724754,34984
96.71264647,4.385948204,34988
96.72019957,4.382514976,34988
96.72775267,4.379081748,34988
96.73530577,4.37564852,34992
96.74285887,4.371871969,34992
96.75041197,4.368438741,34992
96.75796508,4.365005513,34992
96.76551818,4.361228962,34996
96.77307128,4.357795734,34996
96.78062438,4.354362506,34992
96.78817748,4.350929278,34996
96.79573058,4.347152727,34988
96.80328368,4.343719499,34984
96.81083678,4.340286271,34980
96.81907652,4.33650972,34980
96.82662963,4.333076492,34972
96.83418273,4.329643264,34972
96.84173583,4.325866714,34968
96.84928893,4.322433486,34968
96.85684203,4.319000258,34968
96.86439513,4.315223707,34964
96.87194823,4.311790479,34964
96.87950133,4.308357251,34964
96.88705443,4.3045807,34964
96.89460753,4.301147472,34968
96.90216063,4.297714244,34968
96.90971373,4.293937693,34968
96.91795348,4.290504465,34968
96.92550658,4.287071237,34964
96.93305968,4.283294686,34968
96.94061278,4.279861458,34968
96.94816588,4.27642823,34972
96.95571898,4.27265168,34972
96.96327208,4.269218452,34976
96.97082518,4.265785224,34972
96.97837828,4.262008673,34976
96.98593138,4.258575445,34976
96.99348448,4.255142217,34972
97.00103758,4.251365666,34972
97.00927733,4.247932438,34972
97.01683043,4.24449921,34968
97.02438353,4.240722659,34972
97.03193665,4.237289431,34968
97.03948975,4.233856203,34968
97.04704285,4.230079652,34968
97.05459595,4.226646424,34968
97.06214905,4.223213196,34968
97.06970215,4.219436646,34972
97.07725525,4.216003512,34972
97.08549499,4.212226961,34980
97.0930481,4.208793733,34972
97.1006012,4.205360505,34976
97.1081543,4.201583954,34976
97.1157074,4.198150726,34976
97.1232605,4.194717498,34980
97.1308136,4.190940948,34980
97.1383667,4.18750772,34980
97.1459198,4.184074492,34980
97.15415954,4.180297941,34980
97.16171265,4.176864713,34980
97.16926575,4.173088162,34988
97.17681885,4.169654934,34988
97.18437195,4.166221706,34984
97.19192505,4.162445155,34988
97.19947815,4.159011927,34988
97.20703125,4.155578699,34984
97.21458435,4.151802148,34984
97.22282409,4.14836892,34988
97.2303772,4.14459237,34984
97.2379303,4.141159142,34984
97.2454834,4.137725914,34988
97.2530365,4.133949363,34988
97.2605896,4.130516135,34988
97.2681427,4.126739584,34988
97.2756958,4.123306356,34984
97.2832489,4.119873128,34980
97.29148864,4.116096577,34980
97.29904175,4.112663349,34980
97.30659485,4.109230121,34980
97.31414795,4.10545357,34984
97.32170105,4.102020342,34984
97.32925415,4.098243792,34980
97.33680725,4.094810564,34984
97.34436035,4.091377336,34988
97.35191345,4.087600785,34980
97.36015319,4.084167557,34980
97.3677063,4.080734329,34980
97.3752594,4.076957778,34980
97.3828125,4.07352455,34976
97.3903656,4.070091322,34976
97.3979187,4.066314771,34976
97.4054718,4.062881543,34976
97.4130249,4.059104992,34976
97.420578,4.055671764,34980
97.4281311,4.052238536,34980
97.4356842,4.048461986,34976
97.44392395,4.045028758,34980
97.45147705,4.04159553,34972
97.45903015,4.037818979,34976
97.46658325,4.034385751,34968
97.47413635,4.030952523,34972
97.48168945,4.027175972,34964
97.48924255,4.023742744,34960
97.49679565,4.019966193,34964
97.50434875,4.016532965,34968
97.51190185,4.013099737,34972
97.51945495,4.009323186,34964
97.5276947,4.005889958,34964
97.5352478,4.002113408,34968
97.5428009,3.99868018,34972
97.550354,3.995246952,34968
97.5579071,3.991470401,34964
97.5654602,3.988037173,34968
97.5730133,3.984603945,34972
97.5805664,3.980827394,34976
97.5881195,3.977394166,34976
97.5956726,3.973617615,34972
97.60391235,3.970184387,34976
97.61146545,3.966751159,34972
97.61901855,3.962974608,34972
97.62657165,3.95954138,34972
97.63412475,3.95576483,34972
97.64167785,3.952331602,34972
97.64923095,3.948898374,34968
97.65678405,3.945121823,34968
97.6650238,3.941688595,34968
97.6725769,3.937912044,34964
97.68013,3.934478816,34972
97.6876831,3.931045588,34972
97.6952362,3.927269037,34972
97.7027893,3.923835809,34976
97.7103424,3.920059258,34972
97.71858215,3.91662603,34968
97.72613525,3.91284948,34968
97.73368835,3.909416252,34968
97.74124145,3.905639701,34960
97.74879455,3.902206473,34968
97.75634765,3.898773245,34972
97.76390075,3.894996694,34964
97.77214049,3.891563466,34964
97.7796936,3.887786915,34964
97.7872467,3.884353687,34968
97.7947998,3.880577136,34972
97.8023529,3.877143908,34972
97.809906,3.87371068,34976
97.81814574,3.86993413,34980
97.82569884,3.866500902,34980
97.83325194,3.862724351,34976
97.84080504,3.859291123,34976
97.84835815,3.855514572,34980
97.85591125,3.852081344,34980
97.86415099,3.848304793,34976
97.87170409,3.844871565,34976
97.87925719,3.841095014,34980
97.88681029,3.837661786,34980
97.89436339,3.833885236,34976
97.90191649,3.830452008,34972
97.91015624,3.82701878,34968
97.91770934,3.823242229,34972
97.92526244,3.819809001,34976
97.93281554,3.81603245,34972
97.94105529,3.812599222,34972
97.94860839,3.808822671,34972
97.95616149,3.805389443,34972
97.96371459,3.801612892,34976
97.97195434,3.798179664,34964
97.97950744,3.794403114,34972
97.98706054,3.790969886,34972
97.99461364,3.787193335,34980
98.00285338,3.783416784,34980
98.01040648,3.779983556,34980
98.01795958,3.776207005,34980
98.02551268,3.772773777,34980
98.03375243,3.768997226,34976
98.04130553,3.765563998,34976
98.04885863,3.761787448,34976
98.05641173,3.75835422,34976
98.06465148,3.754577669,34984
98.07220458,3.751144441,34992
98.07975768,3.74736789,35000
98.08731078,3.743934662,35008
98.09555053,3.740158111,35016
98.10310363,3.736724883,35020
98.11065673,3.732948332,35012
98.11820983,3.729515104,35012
98.12644957,3.725738554,35004
98.13400267,3.722305326,35004
98.14155577,3.718528775,35008
98.14910887,3.715095547,35012
98.15734862,3.711318996,35016
98.16490172,3.707885768,35016
98.17245482,3.704109217,35012
98.18000792,3.700675989,35012
98.18756102,3.696899438,35012
98.19580077,3.69346621,35004
98.20335387,3.690032982,34996
98.21090697,3.686256432,34988
98.21846007,3.682823204,34988
98.22601317,3.679046653,34992
98.23425292,3.675613425,34992
98.24180602,3.671836874,34988
98.24935912,3.668403646,34984
98.25691222,3.664627095,34980
98.26446532,3.661193867,34976
98.27270506,3.657760639,34976
98.28025816,3.653984088,34968
98.28781127,3.65055086,34972
98.29536437,3.64677431,34984
98.30291747,3.643341082,35008
98.31047057,3.639564531,35040
98.31871031,3.636131303,35072
98.32626341,3.632354752,35100
98.33381651,3.628921524,35128
98.34136961,3.625144973,35164
98.34892271,3.621711745,35188
98.35716246,3.617935194,35216
98.36471556,3.614501966,35240
98.37226866,3.611068738,35260
98.37982176,3.607292188,35296
98.38806151,3.60385896,35324
98.39561461,3.600082409,35364
98.40316771,3.596649181,35404
98.41072081,3.59287263,35436
98.41827391,3.589439402,35480
98.42651366,3.586006174,35516
98.43406676,3.582229623,35552
98.44161987,3.578796395,35588
98.44917297,3.575019844,35616
98.45672607,3.571586616,35648
98.46496582,3.568153388,35676
98.47251892,3.564376838,35712
98.48007202,3.56094361,35748
98.48762512,3.557167059,35796
98.49517822,3.553733831,35844
98.50273132,3.550300603,35888
98.51028442,3.546524052,35936
98.51852417,3.543090824,35976
98.52607727,3.539314273,36004
98.53363037,3.535881045,36036
98.54118347,3.532447817,36072
98.54873657,3.528671266,36112
98.55628967,3.525238038,36152
98.56384277,3.52180481,36204
98.57139587,3.51802826,36252
98.57963562,3.514595126,36304
98.58718872,3.511161898,36360
98.59474182,3.507385347,36396
98.60229492,3.503952119,36452
98.60984802,3.500518891,36484
98.61740112,3.497085663,36520
98.62495422,3.493652435,36576
98.63250732,3.490219207,36624
98.64006042,3.486785979,36680
98.64761352,3.483352751,36732
98.65516662,3.479919523,36788
98.66271972,3.476486295,36844
98.67027282,3.473053067,36892
98.67782593,3.469963162,36932
98.68537903,3.466529934,36948
98.69293213,3.463096706,36968
98.70048523,3.459663478,36968
98.70872497,3.45623025,36964
98.71627807,3.453140345,36964
98.72383117,3.449707117,36972
98.73138427,3.446273889,36992
98.73893737,3.442840661,36968
98.74717712,3.439407433,36976
98.75473022,3.435974205,36972
98.76228332,3.432540977,36964
98.76983642,3.429107749,36976
98.77738952,3.425674521,36976
98.78494262,3.422584616,36980
98.79318237,3.419151388,36984
98.80073547,3.41571816,36984
98.80828857,3.412284932,36980
98.81584167,3.408851704,36988
98.82339477,3.405418476,36980
98.83094787,3.401985248,36976
98.83918762,3.39855202,36984
98.84674072,3.395118792,36976
98.85429382,3.391685564,36972
98.86184692,3.388252336,36964
98.87008667,3.384819108,36964
98.87763977,3.38138588,36968
98.88519287,3.377952652,36972
98.89274597,3.374519424,36980
98.90029907,3.371086196,36980
98.90853881,3.367652968,36976
98.91609191,3.36421974,36968
98.92364501,3.360786512,36968
98.93119811,3.357353284,36976
98.93875122,3.353920056,36972
98.94630432,3.350486828,36968
98.95454406,3.347396922,36956
98.96209716,3.343963694,36944
98.96965026,3.340530466,36936
98.97720336,3.337097238,36928
98.98475646,3.33366401,36924
98.99230956,3.330230782,36924
98.99986266,3.326797554,36932
99.00741577,3.323707649,36928
99.01496887,3.320274421,36932
99.02252197,3.316841193,36936
99.03076171,3.313407965,36932
99.03831481,3.309974737,36932
99.04586791,3.306541509,36924
99.05342101,3.303108281,36924
99.06097411,3.300018376,36924
99.06852721,3.296585148,36924
99.07608032,3.29315192,36924
99.08363342,3.289718692,36920
99.09187316,3.286285464,36924
99.09942626,3.282852236,36928
99.10697936,3.279419008,36932
99.11453246,3.276329103,36932
99.12208556,3.272895875,36936
99.12963866,3.269462647,36932
99.13719176,3.266029419,36928
99.14543151,3.262596191,36928
99.15298461,3.259162963,36928
99.16053771,3.255729735,36928
99.16809081,3.252296507,36928
99.17564391,3.248863279,36932
99.18388366,3.245773374,36932
99.19143676,3.242340146,36940
99.19898986,3.238906918,36936
99.20654296,3.23547369,36944
99.21409606,3.232040462,36944
99.22233581,3.228607234,36944
99.22988891,3.225174006,36944
99.23744201,3.221740778,36952
99.24499511,3.21830755,36956
99.25254821,3.214874322,36968
99.26078795,3.211784416,36968
99.26834106,3.208351188,36972
99.27589416,3.20491796,36972
99.28344726,3.201484732,36976
99.291687,3.198051504,36976
99.2992401,3.194618276,36988
99.3067932,3.191185048,36988
99.3143463,3.18775182,36988
99.32258605,3.184318592,36996
99.33013915,3.180885364,36996
99.33769225,3.177452136,36996
99.34524535,3.174018908,36992
99.35279845,3.17058568,36996
99.3610382,3.167152452,37000
99.3685913,3.163719224,36996
99.3761444,3.160285996,37000
99.3836975,3.156852768,36996
99.39193725,3.15341954,36996
99.39949035,3.150329635,37000
99.40704345,3.146896407,37000
99.41528319,3.143463179,37000
99.42283629,3.140029951,37000
99.43038939,3.136596723,37000
99.43794249,3.133163495,37000
99.44618224,3.129730267,37000
99.45373534,3.126297039,37000
99.46128844,3.122863811,37004
99.46884154,3.119430583,37004
99.47708129,3.115997355,37000
99.48463439,3.112564127,37004
99.49218749,3.109130899,37004
99.50042723,3.105697671,37004
99.50798033,3.102264443,37012
99.51553344,3.099174538,37012
99.52308654,3.09574131,37012
99.53132628,3.092308082,37008
99.53887938,3.088874854,37008
99.54643248,3.085441626,37008
99.55398558,3.082008398,37004
99.56222533,3.07857517,37008
99.56977843,3.075141942,37008
99.57733153,3.071708714,37004
99.58488463,3.068618809,37008
99.59312438,3.065185581,37008
99.60067748,3.061752353,37008
99.60823058,3.058319125,37000
99.61578368,3.054885897,36992
99.62402342,3.051452669,36992
99.63157652,3.048019441,36988
99.63912963,3.044586213,36988
